LOCATION_LONGITUDE,LOCATION_LATITUDE,INCIDENT_UNIQUE_IDENTIFIER,INCIDENT_DATE,INCIDENT_TIME,SUBJECT_INJURY,TYPE_OF_FORCE_USED,WEAPON_OR_TOOL_USED,SUBJECT_RACE,SUBJECT_GENDER,SUBJECT_AGE,REASON_FOR_FORCE,LOCATION_DISTRICT
-93.29559151,45.01584633,13399,2012-10-13,17:06:20.000Z,0,BodilyForceType,Knees,Black,Male,24,Tensed,4
-93.29559151,45.01584633,13400,2012-10-13,17:06:20.000Z,0,BodilyForceType,Knees,Black,Male,24,Tensed,4
-93.29559151,45.01584633,13401,2012-10-13,17:06:20.000Z,0,ForceGeneral,Compliance,Black,Male,24,Tensed,4
-93.24725978,44.96510636,13402,2012-10-13,21:01:54.000Z,0,ChemIrritant,Personal Mace,White,Female,22,Assaulted Officer,3
-93.27660002,44.9748014,13403,2012-10-13,21:05:58.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,42,Fled on Foot,1
-93.2781055,44.8949328,13404,2012-10-13,22:41:57.000Z,,BodilyForceType,Body Weight to Pin,Black,Female,16,Fled on Foot,5
0,0,13405,2012-10-14,00:20:54.000Z,0,BodilyForceType,Push Away,White,Male,23,Assaulted Officer,0
0,0,13406,2012-10-14,00:20:54.000Z,0,BodilyForceType,Punches,White,Male,23,Assaulted Officer,0
0,0,13407,2012-10-14,00:20:54.000Z,0,BodilyForceType,Conscious Neck Restraint,White,Male,23,Assaulted Officer,0
0,0,13408,2012-10-14,00:20:54.000Z,0,BodilyForceType,Push Away,White,Male,22,Assaulted Officer,0
0,0,13409,2012-10-14,00:20:54.000Z,0,BodilyForceType,Body Weight to Pin,White,Male,22,Assaulted Officer,0
-93.23400904,44.98043108,13410,2012-10-14,00:46:50.000Z,0,TaserDeployed,Firing Darts,White,Male,23,Commission of Crime,2
-93.23400904,44.98043108,13411,2012-10-14,00:46:50.000Z,0,TaserDeployed,Touch,White,Male,23,Commission of Crime,2
-93.23400904,44.98043108,13412,2012-10-14,00:46:50.000Z,0,TaserDeployed,Red Dot,White,Male,23,Commission of Crime,2
-93.23400904,44.98043108,13413,2012-10-14,00:46:50.000Z,0,TaserDeployed,Display,White,Male,23,Commission of Crime,2
-93.27249909,44.97962594,13414,2012-10-14,02:04:05.000Z,0,ChemIrritant,Personal Mace,White,Male,24,Assaulted Officer,1
-93.27249909,44.97962594,13415,2012-10-14,02:04:05.000Z,0,BatonForce,Strikes,White,Male,24,Assaulted Officer,1
-93.25430356,44.92332003,13416,2012-10-14,02:10:15.000Z,-1,BodilyForceType,Kicks,Other / Mixed Race,Male,32,Unspecified,3
-93.25430356,44.92332003,13417,2012-10-14,02:10:15.000Z,-1,BodilyForceType,Punches,Other / Mixed Race,Male,32,Unspecified,3
-93.25430356,44.92332003,13418,2012-10-14,02:10:15.000Z,-1,BodilyForceType,Kicks,Other / Mixed Race,Male,32,Unspecified,3
-93.25430356,44.92332003,13419,2012-10-14,02:10:15.000Z,-1,BodilyForceType,Punches,White,Male,35,Unspecified,3
-93.25430356,44.92332003,13420,2012-10-14,02:10:15.000Z,-1,BodilyForceType,Knees,White,Male,35,Unspecified,3
-93.27311624,44.98164758,13421,2012-10-14,02:14:38.000Z,-1,BodilyForceType,Joint Lock,Asian,Male,32,Tensed,1
-93.25369752,44.99412273,13422,2012-10-14,04:30:41.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,31,Tensed,2
-93.27428374,44.97998625,13423,2012-10-15,02:19:16.000Z,-1,BodilyForceType,Punches,White,Male,23,Unspecified,1
-93.28928446,45.01400771,13424,2012-10-15,17:18:41.000Z,-1,BodilyForceType,Push Away,Black,Male,24,Fled on Foot,4
-93.29369849,45.01673277,13425,2012-10-15,21:51:03.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,21,Commission of Crime,4
-93.29369849,45.01673277,13426,2012-10-15,21:51:03.000Z,-1,BodilyForceType,Conscious Neck Restraint,Black,Male,21,Commission of Crime,4
-93.27186055,44.98657183,13427,2012-10-16,01:52:50.000Z,0,TaserDeployed,Firing Darts,White,Male,23,Tensed,1
-93.29747739,45.01857937,13428,2012-10-16,18:04:18.000Z,,BodilyForceType,Push Away,Black,Male,20,Verbal Non-Compliance,4
-93.3019394,44.99468422,13429,2012-10-16,22:57:54.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,42,Fled on Foot,4
-93.3019394,44.99468422,13430,2012-10-16,22:57:54.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,42,Fled on Foot,4
-93.20547391,44.93973051,13431,2012-10-18,18:21:39.000Z,,BodilyForceType,Joint Lock,Black,Male,23,Tensed,3
-93.20547391,44.93973051,13432,2012-10-18,18:21:39.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,23,Tensed,3
-93.20547391,44.93973051,13433,2012-10-18,18:21:39.000Z,,BodilyForceType,Joint Lock,Black,Male,23,Tensed,3
-93.20547391,44.93973051,13434,2012-10-18,18:21:39.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,23,Tensed,3
-93.30821117,44.99664296,13435,2012-10-19,00:13:47.000Z,,BodilyForceType,Push Away,Black,Male,19,Fled in Vehicle,4
-93.30821117,44.99664296,13436,2012-10-19,00:13:47.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,19,Fled in Vehicle,4
-93.27188308,44.9800647,13437,2012-10-19,02:06:48.000Z,0,BodilyForceType,Push Away,Black,Male,20,Commission of Crime,1
-93.27188308,44.9800647,13438,2012-10-19,02:06:48.000Z,0,BodilyForceType,Knees,Black,Male,20,Commission of Crime,1
-93.27188308,44.9800647,13439,2012-10-19,02:06:48.000Z,0,ChemIrritant,Personal Mace,Black,Male,20,Commission of Crime,1
-93.25749535,44.96272088,13440,2012-10-19,19:19:52.000Z,-1,BodilyForceType,Body Weight to Pin,Native American,Male,31,Fled on Foot,3
-93.25749535,44.96272088,13441,2012-10-19,19:19:52.000Z,-1,BodilyForceType,Punches,Native American,Male,31,Fled on Foot,3
-93.25749535,44.96272088,13442,2012-10-19,19:19:52.000Z,-1,BodilyForceType,Joint Lock,Native American,Male,31,Fled on Foot,3
-93.25749535,44.96272088,13443,2012-10-19,19:19:52.000Z,-1,BodilyForceType,Body Weight to Pin,Native American,Male,31,Fled on Foot,3
-93.25749535,44.96272088,13444,2012-10-19,19:19:52.000Z,-1,BodilyForceType,Punches,Native American,Male,31,Fled on Foot,3
-93.25749535,44.96272088,13445,2012-10-19,19:19:52.000Z,-1,BodilyForceType,Knees,Native American,Male,31,Fled on Foot,3
-93.27428374,44.97998625,13446,2012-10-20,00:14:23.000Z,,BodilyForceType,Joint Lock,Black,Female,27,Commission of Crime,1
-93.27428374,44.97998625,13447,2012-10-20,00:14:23.000Z,,BodilyForceType,Body Weight to Pin,Black,Female,27,Commission of Crime,1
-93.24672316,44.95553927,13448,2012-10-20,00:22:01.000Z,0,BodilyForceType,Joint Lock,White,Male,20,Fled on Foot,3
-93.24672316,44.95553927,13449,2012-10-20,00:22:01.000Z,0,BodilyForceType,Push Away,White,Male,20,Fled on Foot,3
-93.24672316,44.95553927,13450,2012-10-20,00:22:01.000Z,0,BodilyForceType,Body Weight to Pin,White,Male,20,Fled on Foot,3
-93.24672316,44.95553927,13451,2012-10-20,00:22:01.000Z,0,BodilyForceType,Slaps,White,Male,20,Fled on Foot,3
-93.24672316,44.95553927,13452,2012-10-20,00:22:01.000Z,0,BodilyForceType,Knees,White,Male,20,Fled on Foot,3
-93.27311624,44.98164758,13453,2012-10-20,02:45:08.000Z,-1,TaserDeployed,Firing Darts,Black,Male,19,Fled on Foot,1
-93.26513302,44.9831308,13454,2012-10-20,03:53:43.000Z,0,BodilyForceType,Push Away,White,Male,24,Tensed,1
-93.26513302,44.9831308,13455,2012-10-20,03:53:43.000Z,0,BodilyForceType,Slaps,White,Male,24,Tensed,1
-93.27351637,44.97743954,13456,2012-10-20,04:17:09.000Z,-1,BodilyForceType,Push Away,White,Male,22,Tensed,1
-93.27351637,44.97743954,13457,2012-10-20,04:17:09.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,22,Tensed,1
-93.24946754,44.97140245,13458,2012-10-20,18:47:04.000Z,,BodilyForceType,Joint Lock,Black,Female,16,Tensed,1
-93.24946754,44.97140245,13459,2012-10-20,18:47:04.000Z,,BodilyForceType,Body Weight to Pin,Black,Female,16,Tensed,1
-93.24946754,44.97140245,13460,2012-10-20,18:47:04.000Z,,BodilyForceType,Body Weight to Pin,Black,Female,16,Tensed,1
-93.27188308,44.9800647,13461,2012-10-20,20:09:56.000Z,,BodilyForceType,Body Weight to Pin,Other / Mixed Race,Male,22,Commission of Crime,1
-93.24946754,44.97140245,13462,2012-10-20,20:21:34.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,23,Tensed,1
-93.26351934,44.99870343,13463,2012-10-21,03:18:35.000Z,0,ForceGeneral,Compliance,Black,Male,35,Unspecified,2
-93.27422196,44.97839171,13464,2012-10-22,01:13:15.000Z,0,BodilyForceType,Joint Lock,Black,Female,25,Assaulted Officer,1
-93.27422196,44.97839171,13465,2012-10-22,01:13:15.000Z,0,BodilyForceType,Push Away,Black,Female,25,Assaulted Officer,1
-93.27422196,44.97839171,13466,2012-10-22,01:13:15.000Z,0,BodilyForceType,Body Weight to Pin,Black,Female,25,Assaulted Officer,1
-93.27422196,44.97839171,13467,2012-10-22,01:13:15.000Z,0,BodilyForceType,Joint Lock,Black,Female,25,Assaulted Officer,1
-93.27422196,44.97839171,13468,2012-10-22,01:13:15.000Z,0,BodilyForceType,Push Away,Black,Female,25,Assaulted Officer,1
-93.27422196,44.97839171,13469,2012-10-22,01:13:15.000Z,0,BodilyForceType,Body Weight to Pin,Black,Female,25,Assaulted Officer,1
-93.25051548,44.95733541,13470,2012-10-22,01:13:25.000Z,-1,BatonForce,Strikes,Black,Male,39,Assaulted Officer,3
-93.25051548,44.95733541,13471,2012-10-22,01:13:25.000Z,-1,TaserDeployed,Firing Darts,Black,Male,39,Assaulted Officer,3
-93.25051548,44.95733541,13472,2012-10-22,01:13:25.000Z,-1,TaserDeployed,Touch,Black,Male,39,Assaulted Officer,3
-93.27196341,44.98165497,13473,2012-10-22,01:45:03.000Z,0,BodilyForceType,Punches,Black,Male,21,Commission of Crime,1
-93.27196341,44.98165497,13474,2012-10-22,01:45:03.000Z,0,ChemIrritant,Crowd Control Mace,Black,Male,21,Commission of Crime,1
-93.27196341,44.98165497,13475,2012-10-22,01:45:03.000Z,0,BodilyForceType,Punches,Black,Male,21,Commission of Crime,1
-93.27196341,44.98165497,13476,2012-10-22,01:45:03.000Z,0,ChemIrritant,Crowd Control Mace,Black,Male,21,Commission of Crime,1
-93.28539129,44.97915602,13477,2012-10-22,15:49:04.000Z,,BodilyForceType,Joint Lock,Black,Male,22,Tensed,1
-93.28539129,44.97915602,13478,2012-10-22,15:49:04.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,22,Tensed,1
-93.28539129,44.97915602,13479,2012-10-22,15:49:04.000Z,,BodilyForceType,Joint Lock,Black,Male,22,Tensed,1
-93.28539129,44.97915602,13480,2012-10-22,15:49:04.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,22,Tensed,1
-93.28539129,44.97915602,13481,2012-10-22,15:49:04.000Z,,BodilyForceType,Joint Lock,Black,Male,22,Tensed,1
-93.25245528,45.00993912,13482,2012-10-22,15:54:08.000Z,0,BodilyForceType,Push Away,Black,Male,14,Assaulted Officer,2
-93.25245528,45.00993912,13483,2012-10-22,15:54:08.000Z,0,BodilyForceType,Body Weight to Pin,Black,Male,14,Assaulted Officer,2
-93.25245528,45.00993912,13484,2012-10-22,15:54:08.000Z,0,BodilyForceType,Punches,Black,Male,14,Assaulted Officer,2
-93.25245528,45.00993912,13485,2012-10-22,15:54:08.000Z,0,BodilyForceType,Conscious Neck Restraint,Black,Male,14,Assaulted Officer,2
-93.30765418,44.98608266,13486,2012-10-23,15:59:45.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,19,Fled on Foot,4
-93.30765418,44.98608266,13487,2012-10-23,15:59:45.000Z,-1,BodilyForceType,Joint Lock,Black,Male,20,Tensed,4
-93.30765418,44.98608266,13488,2012-10-23,15:59:45.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,20,Tensed,4
-93.30765418,44.98608266,13489,2012-10-23,15:59:45.000Z,-1,BodilyForceType,Punches,Black,Male,20,Tensed,4
-93.2715586,44.9766084,13490,2012-10-24,14:29:43.000Z,0,TaserDeployed,Red Dot,White,Male,21,Tensed,1
-93.2715586,44.9766084,13491,2012-10-24,14:29:43.000Z,0,TaserDeployed,Display,White,Male,21,Tensed,1
-93.30252003,45.00599201,13492,2012-10-25,16:58:35.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,19,Tensed,4
-93.22418506,44.89870621,13493,2012-10-25,17:49:51.000Z,-1,BodilyForceType,Punches,Black,Male,22,Fled on Foot,3
-93.25575364,44.9723097,13494,2012-10-25,21:41:24.000Z,,BodilyForceType,Joint Lock,White,Male,24,Tensed,1
-93.25575364,44.9723097,13495,2012-10-25,21:41:24.000Z,,BodilyForceType,Body Weight to Pin,White,Male,24,Tensed,1
-93.25575364,44.9723097,13496,2012-10-25,21:41:24.000Z,,BodilyForceType,Joint Lock,White,Male,24,Tensed,1
-93.27403148,44.96574698,13497,2012-10-26,03:21:14.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,27,Verbal Non-Compliance,5
-93.27403148,44.96574698,13498,2012-10-26,03:21:14.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,27,Verbal Non-Compliance,5
-93.27403148,44.96574698,13499,2012-10-26,03:21:14.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,27,Verbal Non-Compliance,5
-93.27311624,44.98164758,13500,2012-10-26,23:41:04.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,20,Unspecified,1
-93.23387719,44.95557012,13501,2012-10-27,00:28:42.000Z,0,BodilyForceType,Slaps,Other / Mixed Race,Female,16,Fled on Foot,3
-93.24713418,44.97132492,13502,2012-10-27,01:54:36.000Z,,BodilyForceType,Push Away,Black,Male,25,Commission of Crime,1
-93.24713418,44.97132492,13503,2012-10-27,01:54:36.000Z,,ChemIrritant,Personal Mace,Black,Male,25,Commission of Crime,1
-93.24713418,44.97132492,13504,2012-10-27,01:54:36.000Z,,BodilyForceType,Push Away,Black,Female,24,Commission of Crime,1
-93.24713418,44.97132492,13505,2012-10-27,01:54:36.000Z,,ChemIrritant,Personal Mace,Black,Female,24,Commission of Crime,1
-93.21154602,45.00181372,13506,2012-10-28,00:41:39.000Z,0,BodilyForceType,Punches,Black,Male,41,Tensed,2
-93.21154602,45.00181372,13507,2012-10-28,00:41:39.000Z,0,ChemIrritant,Personal Mace,Black,Male,41,Tensed,2
-93.27196341,44.98165497,13508,2012-10-28,01:21:53.000Z,,BodilyForceType,Push Away,Asian,Male,30,Commission of Crime,1
-93.27188308,44.9800647,13509,2012-10-28,02:35:12.000Z,0,BodilyForceType,Push Away,Other / Mixed Race,Male,26,Assaulting Police Horse,1
-93.27188308,44.9800647,13510,2012-10-28,02:35:12.000Z,0,ChemIrritant,Personal Mace,Other / Mixed Race,Male,26,Assaulting Police Horse,1
-93.27188308,44.9800647,13511,2012-10-28,02:35:12.000Z,0,BodilyForceType,Push Away,Black,Male,29,Commission of Crime,1
-93.27188308,44.9800647,13512,2012-10-28,02:35:12.000Z,0,BodilyForceType,Conscious Neck Restraint,Black,Male,29,Commission of Crime,1
-93.30831726,44.98115041,13513,2012-10-28,06:57:43.000Z,-1,TaserDeployed,Firing Darts,White,Male,27,Fled on Foot,4
-93.27319195,44.9746796,13514,2012-10-28,18:24:06.000Z,0,BodilyForceType,Conscious Neck Restraint,White,Male,23,Tensed,1
-93.22631456,44.93504605,13515,2012-10-29,12:38:36.000Z,-1,BodilyForceType,Punches,White,Male,36,Commission of Crime,3
-93.22631456,44.93504605,13516,2012-10-29,12:38:36.000Z,-1,K9Lead,On Lead,White,Male,36,Commission of Crime,3
-93.26108403,44.97039183,13517,2012-10-30,18:19:58.000Z,0,BodilyForceType,Slaps,Native American,Male,50,Tensed,1
-93.29495836,45.01132613,13518,2012-10-31,07:58:52.000Z,0,BodilyForceType,Body Weight to Pin,Black,Male,26,Commission of Crime,4
-93.29495836,45.01132613,13519,2012-10-31,07:58:52.000Z,0,BodilyForceType,Knees,Black,Male,26,Commission of Crime,4
-93.29495836,45.01132613,13520,2012-10-31,07:58:52.000Z,0,BodilyForceType,Body Weight to Pin,Black,Male,26,Commission of Crime,4
-93.29495836,45.01132613,13521,2012-10-31,07:58:52.000Z,0,BodilyForceType,Knees,Black,Male,26,Commission of Crime,4
-93.29495836,45.01132613,13522,2012-10-31,07:58:52.000Z,0,BodilyForceType,Body Weight to Pin,Black,Male,26,Commission of Crime,4
-93.29495836,45.01132613,13523,2012-10-31,07:58:52.000Z,0,BodilyForceType,Punches,Black,Male,26,Commission of Crime,4
-93.27341336,44.94135885,13524,2012-10-31,08:54:05.000Z,0,BodilyForceType,Joint Lock,Black,Male,22,Tensed,3
-93.29747986,45.01497596,13525,2012-11-01,20:09:59.000Z,0,BodilyForceType,Punches,Black,Male,23,Fled on Foot,4
-93.29747986,45.01497596,13526,2012-11-01,20:09:59.000Z,0,BodilyForceType,Knees,Black,Male,23,Fled on Foot,4
-93.2675863,44.96929149,13527,2012-11-02,03:20:22.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,31,Tensed,1
-93.26193183,44.95911978,13528,2012-11-02,20:16:51.000Z,-1,BodilyForceType,Punches,Black,Male,25,Unspecified,3
-93.28078491,44.97880436,13529,2012-11-03,03:32:10.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,40,Tensed,1
-93.22362936,44.94682747,13530,2012-11-03,20:22:54.000Z,0,BodilyForceType,Kicks,Black,Male,32,Tensed,3
-93.22362936,44.94682747,13531,2012-11-03,20:22:54.000Z,0,ChemIrritant,Personal Mace,not recorded,not recorded,0,Verbal Non-Compliance,3
-93.29178548,45.00863184,13532,2012-11-03,21:33:38.000Z,-1,BodilyForceType,Body Weight to Pin,Unknown,Male,27,Assaulted Officer,4
-93.29178548,45.00863184,13533,2012-11-03,21:33:38.000Z,-1,BodilyForceType,Joint Lock,Unknown,Male,27,Assaulted Officer,4
-93.29178548,45.00863184,13534,2012-11-03,21:33:38.000Z,-1,BodilyForceType,Body Weight to Pin,Unknown,Male,27,Assaulted Officer,4
-93.29178548,45.00863184,13535,2012-11-03,21:33:38.000Z,-1,BodilyForceType,Punches,Unknown,Male,27,Assaulted Officer,4
-93.29178548,45.00863184,13536,2012-11-03,21:33:38.000Z,-1,TaserDeployed,Firing Darts,Unknown,Male,27,Assaulted Officer,4
-93.29178548,45.00863184,13537,2012-11-03,21:33:38.000Z,-1,TaserDeployed,Arcing,Unknown,Male,27,Assaulted Officer,4
-93.29178548,45.00863184,13538,2012-11-03,21:33:38.000Z,-1,ImprovisedWeaponType,Other (specify),Unknown,Male,27,Assaulted Officer,4
-93.26156366,45.01267017,13539,2012-11-04,01:06:57.000Z,0,BodilyForceType,Kicks,Black,Male,22,Commission of Crime,2
-93.26156366,45.01267017,13540,2012-11-04,01:06:57.000Z,0,ChemIrritant,Personal Mace,Black,Male,22,Commission of Crime,2
-93.2476225,44.97037639,13541,2012-11-04,13:27:54.000Z,0,ForceGeneral,Compliance,Black,Male,30,Commission of Crime,1
-93.2476225,44.97037639,13542,2012-11-04,13:27:54.000Z,0,ForceGeneral,Compliance,Black,Male,29,Commission of Crime,1
-93.2476225,44.97037639,13543,2012-11-04,13:27:54.000Z,0,ForceGeneral,Compliance,Black,Male,28,Commission of Crime,1
-93.2476225,44.97037639,13544,2012-11-04,13:27:54.000Z,0,ForceGeneral,Compliance,Black,Male,37,Commission of Crime,1
-93.2476225,44.97037639,13545,2012-11-04,13:27:54.000Z,0,ForceGeneral,Compliance,Black,Male,21,Commission of Crime,1
-93.28798983,45.00313551,13546,2012-11-05,15:19:01.000Z,,BodilyForceType,Joint Lock,Black,Male,15,Unspecified,4
-93.29181556,44.99914804,13547,2012-11-05,18:05:34.000Z,,BodilyForceType,Push Away,Black,Male,22,Unspecified,4
-93.29181556,44.99914804,13548,2012-11-05,18:05:34.000Z,,BodilyForceType,Push Away,Black,Male,31,Unspecified,4
-93.29943207,44.98337968,13549,2012-11-06,13:22:03.000Z,,BodilyForceType,Joint Lock,Black,Male,15,Tensed,4
-93.29943207,44.98337968,13550,2012-11-06,13:22:03.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,15,Tensed,4
-93.27405064,44.9558261,13551,2012-11-06,15:29:03.000Z,-1,TaserDeployed,Firing Darts,White,Male,27,Unspecified,5
-93.29335076,44.99915292,13552,2012-11-06,22:54:07.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,20,Fled on Foot,4
-93.29335076,44.99915292,13553,2012-11-06,22:54:07.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,20,Fled on Foot,4
-93.29335076,44.99915292,13554,2012-11-06,22:54:07.000Z,-1,BodilyForceType,Kicks,Black,Male,20,Fled on Foot,4
-93.29335076,44.99915292,13555,2012-11-06,22:54:07.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,18,Unspecified,4
-93.31181699,45.0060282,13556,2012-11-07,00:53:00.000Z,0,BodilyForceType,Joint Lock,Black,Female,34,Tensed,4
-93.29243506,45.01493046,13557,2012-11-08,02:09:15.000Z,0,BodilyForceType,Punches,Black,Male,26,Fled on Foot,4
-93.29243506,45.01493046,13558,2012-11-08,02:09:15.000Z,0,ImprovisedWeaponType,Flashlight,Black,Male,26,Fled on Foot,4
-93.29243506,45.01493046,13559,2012-11-08,02:09:15.000Z,0,BodilyForceType,Punches,Black,Male,26,Fled on Foot,4
-93.2941123,44.99686489,13560,2012-11-08,20:28:58.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,38,Tensed,4
-93.25471736,45.03464724,13561,2012-11-09,01:48:34.000Z,0,TaserDeployed,Firing Darts,White,Male,34,Tensed,2
-93.25471736,45.03464724,13562,2012-11-09,01:48:34.000Z,0,TaserDeployed,Touch,White,Male,34,Tensed,2
-93.25471736,45.03464724,13563,2012-11-09,01:48:34.000Z,0,TaserDeployed,Red Dot,White,Male,34,Tensed,2
-93.25471736,45.03464724,13564,2012-11-09,01:48:34.000Z,0,TaserDeployed,Display,White,Male,34,Tensed,2
-93.27643103,44.9768075,13565,2012-11-09,02:52:42.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,57,Tensed,1
-93.2717965,44.97736687,13566,2012-11-09,12:44:27.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,18,Commission of Crime,1
-93.27965923,44.95284261,13567,2012-11-09,16:50:04.000Z,-1,BodilyForceType,Body Weight to Pin,Other / Mixed Race,Male,25,Fled in Vehicle,5
-93.31397524,45.01325915,13568,2012-11-09,20:46:31.000Z,,BodilyForceType,Push Away,Black,Female,27,Commission of Crime,4
-93.31397524,45.01325915,13569,2012-11-09,20:46:31.000Z,,BodilyForceType,Body Weight to Pin,Black,Female,27,Commission of Crime,4
-93.25056816,44.95195548,13570,2012-11-09,21:51:22.000Z,0,BodilyForceType,Punches,Black,Female,21,Verbal Non-Compliance,3
-93.25454892,44.98810131,13571,2012-11-10,00:32:37.000Z,-1,K9Lead,On Lead,White,Male,38,Unspecified,2
-93.30129675,45.00959107,13572,2012-11-10,03:05:08.000Z,,BodilyForceType,Push Away,Black,Male,26,Verbal Non-Compliance,4
-93.21400573,44.9459527,13573,2012-11-10,03:46:50.000Z,0,BodilyForceType,Knees,Black,Male,18,Tensed,3
-93.21400573,44.9459527,13574,2012-11-10,03:46:50.000Z,0,ForceGeneral,Compliance,Black,Male,18,Tensed,3
-93.2695816,44.98102782,13575,2012-11-10,17:06:10.000Z,-1,BodilyForceType,Joint Lock,Black,Male,21,Commission of Crime,1
-93.2695816,44.98102782,13576,2012-11-10,17:06:10.000Z,-1,BodilyForceType,Push Away,Black,Male,21,Commission of Crime,1
-93.2695816,44.98102782,13577,2012-11-10,17:06:10.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,21,Commission of Crime,1
-93.2695816,44.98102782,13578,2012-11-10,17:06:10.000Z,-1,BodilyForceType,Conscious Neck Restraint,Black,Male,21,Commission of Crime,1
-93.27249909,44.97962594,13579,2012-11-11,00:57:57.000Z,-1,BodilyForceType,Punches,Other / Mixed Race,Male,30,Commission of Crime,1
-93.26858671,44.98123218,13580,2012-11-11,02:37:59.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,25,Commission of Crime,1
-93.26858671,44.98123218,13581,2012-11-11,02:37:59.000Z,,ForceGeneral,Compliance,Black,Male,25,Commission of Crime,1
-93.26703279,44.96089957,13582,2012-11-11,19:37:20.000Z,-1,BodilyForceType,Body Weight to Pin,White,Male,25,Commission of Crime,3
-93.26703279,44.96089957,13583,2012-11-11,19:37:20.000Z,-1,BodilyForceType,Slaps,White,Male,25,Commission of Crime,3
-93.26703279,44.96089957,13584,2012-11-11,19:37:20.000Z,-1,BodilyForceType,Knees,White,Male,25,Commission of Crime,3
-93.26703279,44.96089957,13585,2012-11-11,19:37:20.000Z,-1,BodilyForceType,Punches,White,Male,25,Commission of Crime,3
-93.29368601,45.00954296,13586,2012-11-12,21:51:38.000Z,-1,K9Lead,On Lead,Black,Male,17,Fled on Foot,4
-93.25483001,44.9622799,13587,2012-11-12,22:47:53.000Z,,BodilyForceType,Joint Lock,Black,Male,40,Commission of Crime,3
-93.25483001,44.9622799,13588,2012-11-12,22:47:53.000Z,,BodilyForceType,Body Weight to Pin,Black,Male,40,Commission of Crime,3
-93.25483001,44.9622799,13589,2012-11-12,22:47:53.000Z,,ChemIrritant,Personal Mace,Black,Male,40,Commission of Crime,3
-93.29936687,45.00685563,13590,2012-11-13,00:24:46.000Z,-1,K9Lead,Off Lead,White,Male,29,Commission of Crime,4
-93.30136633,44.98604341,13591,2012-11-14,02:09:15.000Z,0,BodilyForceType,Kicks,White,Male,30,Commission of Crime,4
-93.30598758,45.03441322,13592,2012-11-14,12:24:53.000Z,0,BodilyForceType,Conscious Neck Restraint,Black,Male,17,Tensed,4
-93.30598758,45.03441322,13593,2012-11-14,12:24:53.000Z,0,BodilyForceType,Conscious Neck Restraint,Black,Male,15,Commission of Crime,4
-93.24486273,44.94565027,13594,2012-11-14,12:52:27.000Z,-1,BodilyForceType,Joint Lock,Black,Male,16,Assaulted Officer,3
-93.24486273,44.94565027,13595,2012-11-14,12:52:27.000Z,-1,BodilyForceType,Push Away,Black,Male,16,Assaulted Officer,3
-93.24486273,44.94565027,13596,2012-11-14,12:52:27.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,16,Assaulted Officer,3
-93.24486273,44.94565027,13597,2012-11-14,12:52:27.000Z,-1,BodilyForceType,Knees,Black,Male,16,Assaulted Officer,3
-93.30443946,45.00467597,13598,2012-11-14,18:00:30.000Z,-1,BodilyForceType,Knees,Black,Male,19,Commission of Crime,4
-93.30443946,45.00467597,13599,2012-11-14,18:00:30.000Z,-1,TaserDeployed,Firing Darts,Black,Male,19,Commission of Crime,4
-93.30443946,45.00467597,13600,2012-11-14,18:00:30.000Z,-1,TaserDeployed,Touch,Black,Male,19,Commission of Crime,4
-93.30443946,45.00467597,13601,2012-11-14,18:00:30.000Z,-1,BodilyForceType,Body Weight to Pin,Black,Male,19,Commission of Crime,4
-93.30443946,45.00467597,13602,2012-11-14,18:00:30.000Z,-1,BodilyForceType,Punches,Black,Male,19,Commission of Crime,4
-93.23138837,44.96503179,13603,2012-11-15,00:10:05.000Z,,BodilyForceType,Joint Lock,Black,Male,37,Tensed,1
